physical_id,snap_hour,coverage
75261,2018-01-04 21:00:00,0.75
75261,2018-01-04 22:00:00,0.25
75261,2018-01-04 23:00:00,1.0
75262,2018-01-04 20:00:00,0.5
75262,2018-01-04 21:00:00,0.5
75262,2018-01-04 22:00:00,0.5
75262,2018-01-04 23:00:00,1.0
75264,2018-01-04 20:00:00,0.25
75264,2018-01-04 21:00:00,0.25
75264,2018-01-04 22:00:00,0.5
75264,2018-01-04 23:00:00,1.0
75265,2018-01-04 20:00:00,0.75
75265,2018-01-04 21:00:00,0.5
75265,2018-01-04 22:00:00,0.75
75265,2018-01-04 23:00:00,1.0
75266,2018-01-04 20:00:00,0.5
75266,2018-01-04 21:00:00,0.25
75266,2018-01-04 22:00:00,0.75
75266,2018-01-04 23:00:00,1.0
75267,2018-01-04 20:00:00,0.5
75267,2018-01-04 21:00:00,0.25
75267,2018-01-04 22:00:00,0.25
75267,2018-01-04 23:00:00,1.0
75268,2018-01-04 20:00:00,0.5
75268,2018-01-04 21:00:00,0.25
75268,2018-01-04 22:00:00,0.25
75268,2018-01-04 23:00:00,1.0
75269,2018-01-04 20:00:00,0.75
75269,2018-01-04 21:00:00,0.25
75269,2018-01-04 22:00:00,0.25
75269,2018-01-04 23:00:00,1.0
75270,2018-01-04 20:00:00,0.75
75270,2018-01-04 21:00:00,0.25
75270,2018-01-04 22:00:00,0.25
75270,2018-01-04 23:00:00,1.0
75271,2018-01-04 20:00:00,0.25
75271,2018-01-04 21:00:00,0.5
75271,2018-01-04 22:00:00,0.5
75271,2018-01-04 23:00:00,1.0
75272,2018-01-04 20:00:00,0.25
75272,2018-01-04 21:00:00,0.5
75272,2018-01-04 22:00:00,0.5
75272,2018-01-04 23:00:00,1.0
75273,2018-01-04 20:00:00,0.25
75273,2018-01-04 21:00:00,0.25
75273,2018-01-04 22:00:00,0.5
75273,2018-01-04 23:00:00,1.0
75274,2018-01-04 20:00:00,0.25
75274,2018-01-04 21:00:00,0.5
75274,2018-01-04 22:00:00,0.5
75274,2018-01-04 23:00:00,1.0
75275,2018-01-04 20:00:00,0.25
75275,2018-01-04 21:00:00,0.25
75275,2018-01-04 22:00:00,0.5
75275,2018-01-04 23:00:00,1.0
75276,2018-01-04 20:00:00,0.5
75276,2018-01-04 21:00:00,0.75
75276,2018-01-04 22:00:00,0.5
75276,2018-01-04 23:00:00,1.0
75277,2018-01-04 20:00:00,0.75
75277,2018-01-04 21:00:00,0.75
75277,2018-01-04 22:00:00,0.25
75277,2018-01-04 23:00:00,1.0
75278,2018-01-04 20:00:00,0.5
75278,2018-01-04 21:00:00,0.5
75278,2018-01-04 22:00:00,0.25
75278,2018-01-04 23:00:00,1.0
75279,2018-01-04 20:00:00,0.5
75279,2018-01-04 21:00:00,0.5
75279,2018-01-04 22:00:00,0.25
75279,2018-01-04 23:00:00,1.0
75280,2018-01-04 20:00:00,0.5
75280,2018-01-04 21:00:00,0.75
75280,2018-01-04 22:00:00,0.25
75280,2018-01-04 23:00:00,1.0
75281,2018-01-04 20:00:00,0.25
75281,2018-01-04 21:00:00,0.25
75281,2018-01-04 22:00:00,0.25
75281,2018-01-04 23:00:00,1.0
75282,2018-01-04 20:00:00,0.5
75282,2018-01-04 21:00:00,1.0
75282,2018-01-04 22:00:00,0.25
75282,2018-01-04 23:00:00,1.0
75283,2018-01-04 20:00:00,0.75
75283,2018-01-04 21:00:00,1.0
75283,2018-01-04 22:00:00,0.25
75283,2018-01-04 23:00:00,1.0
75284,2018-01-04 19:00:00,0.0
75284,2018-01-04 20:00:00,0.0
75284,2018-01-04 21:00:00,0.0
75284,2018-01-04 22:00:00,0.0
75284,2018-01-04 23:00:00,0.0
75285,2018-01-04 19:00:00,0.0
75285,2018-01-04 20:00:00,0.0
75285,2018-01-04 21:00:00,0.0
75285,2018-01-04 22:00:00,0.0
75285,2018-01-04 23:00:00,0.0
75286,2018-01-04 19:00:00,0.0
75286,2018-01-04 20:00:00,0.0
75286,2018-01-04 21:00:00,0.0
75286,2018-01-04 22:00:00,0.0
75286,2018-01-04 23:00:00,0.0
75287,2018-01-04 19:00:00,1.0
75287,2018-01-04 20:00:00,0.25
75287,2018-01-04 21:00:00,0.25
75287,2018-01-04 22:00:00,0.25
75287,2018-01-04 23:00:00,1.0
75288,2018-01-04 19:00:00,1.0
75288,2018-01-04 20:00:00,0.25
75288,2018-01-04 21:00:00,0.25
75288,2018-01-04 22:00:00,0.25
75288,2018-01-04 23:00:00,1.0
75289,2018-01-04 19:00:00,1.0
75289,2018-01-04 20:00:00,0.25
75289,2018-01-04 21:00:00,0.25
75289,2018-01-04 22:00:00,0.25
75289,2018-01-04 23:00:00,1.0
75290,2018-01-04 19:00:00,1.0
75290,2018-01-04 20:00:00,0.25
75290,2018-01-04 21:00:00,0.25
75290,2018-01-04 22:00:00,0.25
75290,2018-01-04 23:00:00,1.0
75291,2018-01-04 19:00:00,1.0
75291,2018-01-04 20:00:00,0.25
75291,2018-01-04 21:00:00,0.75
75291,2018-01-04 22:00:00,0.25
75291,2018-01-04 23:00:00,1.0
75292,2018-01-04 19:00:00,1.0
75292,2018-01-04 20:00:00,0.25
75292,2018-01-04 21:00:00,0.75
75292,2018-01-04 22:00:00,0.25
75292,2018-01-04 23:00:00,1.0
75293,2018-01-04 19:00:00,1.0
75293,2018-01-04 20:00:00,0.25
75293,2018-01-04 21:00:00,0.25
75293,2018-01-04 22:00:00,0.25
75293,2018-01-04 23:00:00,1.0
75294,2018-01-04 19:00:00,0.0
75294,2018-01-04 20:00:00,0.0
75294,2018-01-04 21:00:00,0.0
75294,2018-01-04 22:00:00,0.0
75294,2018-01-04 23:00:00,0.0
75297,2018-01-04 19:00:00,1.0
75297,2018-01-04 20:00:00,0.25
75297,2018-01-04 21:00:00,0.25
75297,2018-01-04 22:00:00,0.25
75297,2018-01-04 23:00:00,1.0
75298,2018-01-04 19:00:00,1.0
75298,2018-01-04 20:00:00,0.25
75298,2018-01-04 21:00:00,0.25
75298,2018-01-04 22:00:00,0.25
75298,2018-01-04 23:00:00,1.0
75299,2018-01-04 19:00:00,1.0
75299,2018-01-04 20:00:00,0.5
75299,2018-01-04 21:00:00,0.5
75299,2018-01-04 22:00:00,0.75
75299,2018-01-04 23:00:00,1.0
75300,2018-01-04 19:00:00,1.0
75300,2018-01-04 20:00:00,0.5
75300,2018-01-04 21:00:00,0.75
75300,2018-01-04 22:00:00,0.5
75300,2018-01-04 23:00:00,1.0
75301,2018-01-04 19:00:00,1.0
75301,2018-01-04 20:00:00,0.25
75301,2018-01-04 21:00:00,0.25
75301,2018-01-04 22:00:00,0.25
75301,2018-01-04 23:00:00,1.0
75303,2018-01-04 19:00:00,1.0
75303,2018-01-04 20:00:00,0.5
75303,2018-01-04 21:00:00,0.25
75303,2018-01-04 22:00:00,0.5
75303,2018-01-04 23:00:00,1.0
75304,2018-01-04 19:00:00,1.0
75304,2018-01-04 20:00:00,0.5
75304,2018-01-04 21:00:00,0.25
75304,2018-01-04 22:00:00,0.25
75304,2018-01-04 23:00:00,1.0
75306,2018-01-04 19:00:00,1.0
75306,2018-01-04 20:00:00,0.75
75306,2018-01-04 21:00:00,0.25
75306,2018-01-04 22:00:00,0.25
75306,2018-01-04 23:00:00,1.0
75307,2018-01-04 19:00:00,0.0
75307,2018-01-04 20:00:00,0.0
75307,2018-01-04 21:00:00,0.0
75307,2018-01-04 22:00:00,0.0
75307,2018-01-04 23:00:00,0.0
75308,2018-01-04 19:00:00,1.0
75308,2018-01-04 20:00:00,0.25
75308,2018-01-04 21:00:00,0.25
75308,2018-01-04 22:00:00,0.25
75308,2018-01-04 23:00:00,1.0
75309,2018-01-04 19:00:00,1.0
75309,2018-01-04 20:00:00,0.25
75309,2018-01-04 21:00:00,0.25
75309,2018-01-04 22:00:00,0.25
75309,2018-01-04 23:00:00,1.0
75310,2018-01-04 19:00:00,1.0
75310,2018-01-04 20:00:00,0.5
75310,2018-01-04 21:00:00,0.25
75310,2018-01-04 22:00:00,0.5
75310,2018-01-04 23:00:00,1.0
75311,2018-01-04 19:00:00,1.0
75311,2018-01-04 20:00:00,0.25
75311,2018-01-04 21:00:00,0.5
75311,2018-01-04 22:00:00,0.75
75311,2018-01-04 23:00:00,1.0
75312,2018-01-04 19:00:00,1.0
75312,2018-01-04 20:00:00,0.25
75312,2018-01-04 21:00:00,0.5
75312,2018-01-04 22:00:00,0.5
75312,2018-01-04 23:00:00,1.0
75313,2018-01-04 19:00:00,1.0
75313,2018-01-04 20:00:00,0.25
75313,2018-01-04 21:00:00,0.5
75313,2018-01-04 22:00:00,0.75
75313,2018-01-04 23:00:00,1.0
75314,2018-01-04 19:00:00,1.0
75314,2018-01-04 20:00:00,0.25
75314,2018-01-04 21:00:00,0.5
75314,2018-01-04 22:00:00,0.25
75314,2018-01-04 23:00:00,1.0
75315,2018-01-04 19:00:00,1.0
75315,2018-01-04 20:00:00,0.25
75315,2018-01-04 21:00:00,0.5
75315,2018-01-04 22:00:00,0.5
75315,2018-01-04 23:00:00,1.0
75316,2018-01-04 19:00:00,1.0
75316,2018-01-04 20:00:00,0.25
75316,2018-01-04 21:00:00,0.5
75316,2018-01-04 22:00:00,0.5
75316,2018-01-04 23:00:00,1.0
75317,2018-01-04 19:00:00,1.0
75317,2018-01-04 20:00:00,0.25
75317,2018-01-04 21:00:00,0.5
75317,2018-01-04 22:00:00,0.5
75317,2018-01-04 23:00:00,1.0
75318,2018-01-04 19:00:00,1.0
75318,2018-01-04 20:00:00,0.25
75318,2018-01-04 21:00:00,0.25
75318,2018-01-04 22:00:00,0.5
75318,2018-01-04 23:00:00,1.0
75319,2018-01-04 20:00:00,0.25
75319,2018-01-04 21:00:00,0.25
75319,2018-01-04 22:00:00,0.25
75319,2018-01-04 23:00:00,0.5
75320,2018-01-04 19:00:00,1.0
75320,2018-01-04 20:00:00,0.25
75320,2018-01-04 21:00:00,0.25
75320,2018-01-04 22:00:00,0.25
75320,2018-01-04 23:00:00,1.0
75321,2018-01-04 19:00:00,0.0
75321,2018-01-04 20:00:00,0.0
75321,2018-01-04 21:00:00,0.0
75321,2018-01-04 22:00:00,0.0
75321,2018-01-04 23:00:00,0.0
75322,2018-01-04 19:00:00,1.0
75322,2018-01-04 20:00:00,0.25
75322,2018-01-04 21:00:00,0.25
75322,2018-01-04 22:00:00,0.25
75322,2018-01-04 23:00:00,1.0
75323,2018-01-04 19:00:00,1.0
75323,2018-01-04 20:00:00,0.25
75323,2018-01-04 21:00:00,0.25
75323,2018-01-04 22:00:00,0.5
75323,2018-01-04 23:00:00,1.0
75324,2018-01-04 19:00:00,1.0
75324,2018-01-04 20:00:00,0.25
75324,2018-01-04 21:00:00,0.25
75324,2018-01-04 22:00:00,0.5
75324,2018-01-04 23:00:00,1.0
75328,2018-01-04 19:00:00,1.0
75328,2018-01-04 20:00:00,0.25
75328,2018-01-04 21:00:00,0.5
75328,2018-01-04 22:00:00,0.25
75328,2018-01-04 23:00:00,1.0
75329,2018-01-04 19:00:00,1.0
75329,2018-01-04 20:00:00,0.25
75329,2018-01-04 21:00:00,0.5
75329,2018-01-04 22:00:00,0.25
75329,2018-01-04 23:00:00,1.0
75330,2018-01-04 19:00:00,1.0
75330,2018-01-04 20:00:00,0.25
75330,2018-01-04 21:00:00,0.75
75330,2018-01-04 22:00:00,0.25
75330,2018-01-04 23:00:00,1.0
75331,2018-01-04 19:00:00,1.0
75331,2018-01-04 20:00:00,0.25
75331,2018-01-04 21:00:00,0.75
75331,2018-01-04 22:00:00,0.25
75331,2018-01-04 23:00:00,1.0
75332,2018-01-04 19:00:00,1.0
75332,2018-01-04 20:00:00,0.25
75332,2018-01-04 21:00:00,0.5
75332,2018-01-04 22:00:00,0.25
75332,2018-01-04 23:00:00,1.0
75333,2018-01-04 19:00:00,1.0
75333,2018-01-04 20:00:00,0.25
75333,2018-01-04 21:00:00,0.25
75333,2018-01-04 22:00:00,0.25
75333,2018-01-04 23:00:00,1.0
75334,2018-01-04 19:00:00,1.0
75334,2018-01-04 20:00:00,0.25
75334,2018-01-04 21:00:00,0.25
75334,2018-01-04 22:00:00,0.25
75334,2018-01-04 23:00:00,1.0
75335,2018-01-04 19:00:00,1.0
75335,2018-01-04 20:00:00,0.25
75335,2018-01-04 21:00:00,0.5
75335,2018-01-04 22:00:00,0.25
75335,2018-01-04 23:00:00,1.0
75336,2018-01-04 19:00:00,1.0
75336,2018-01-04 20:00:00,0.25
75336,2018-01-04 21:00:00,0.5
75336,2018-01-04 22:00:00,0.5
75336,2018-01-04 23:00:00,1.0
75337,2018-01-04 19:00:00,1.0
75337,2018-01-04 20:00:00,0.25
75337,2018-01-04 21:00:00,0.25
75337,2018-01-04 22:00:00,0.5
75337,2018-01-04 23:00:00,1.0
75338,2018-01-04 19:00:00,1.0
75338,2018-01-04 20:00:00,0.25
75338,2018-01-04 21:00:00,0.5
75338,2018-01-04 22:00:00,0.75
75338,2018-01-04 23:00:00,1.0
75339,2018-01-04 19:00:00,1.0
75339,2018-01-04 20:00:00,0.25
75339,2018-01-04 21:00:00,0.5
75339,2018-01-04 22:00:00,0.25
75339,2018-01-04 23:00:00,1.0
75340,2018-01-04 19:00:00,0.0
75340,2018-01-04 20:00:00,0.0
75340,2018-01-04 21:00:00,0.0
75340,2018-01-04 22:00:00,0.0
75340,2018-01-04 23:00:00,0.0
75341,2018-01-04 19:00:00,1.0
75341,2018-01-04 20:00:00,1.0
75341,2018-01-04 21:00:00,0.25
75341,2018-01-04 22:00:00,0.5
75341,2018-01-04 23:00:00,1.0
75342,2018-01-04 19:00:00,1.0
75342,2018-01-04 20:00:00,1.0
75342,2018-01-04 21:00:00,0.25
75342,2018-01-04 22:00:00,0.25
75342,2018-01-04 23:00:00,1.0
75344,2018-01-04 19:00:00,1.0
75344,2018-01-04 20:00:00,0.5
75344,2018-01-04 21:00:00,0.25
75344,2018-01-04 22:00:00,0.25
75344,2018-01-04 23:00:00,1.0
75345,2018-01-04 19:00:00,1.0
75345,2018-01-04 20:00:00,0.5
75345,2018-01-04 21:00:00,0.25
75345,2018-01-04 22:00:00,0.5
75345,2018-01-04 23:00:00,1.0
75346,2018-01-04 19:00:00,1.0
75346,2018-01-04 20:00:00,1.0
75346,2018-01-04 21:00:00,0.25
75346,2018-01-04 22:00:00,0.25
75346,2018-01-04 23:00:00,1.0
75347,2018-01-04 19:00:00,1.0
75347,2018-01-04 20:00:00,0.75
75347,2018-01-04 21:00:00,0.25
75347,2018-01-04 22:00:00,0.25
75347,2018-01-04 23:00:00,1.0
75348,2018-01-04 19:00:00,1.0
75348,2018-01-04 20:00:00,0.25
75348,2018-01-04 21:00:00,0.25
75348,2018-01-04 22:00:00,0.25
75348,2018-01-04 23:00:00,1.0
75349,2018-01-04 19:00:00,1.0
75349,2018-01-04 20:00:00,0.25
75349,2018-01-04 21:00:00,0.25
75349,2018-01-04 22:00:00,0.25
75349,2018-01-04 23:00:00,1.0
75350,2018-01-04 19:00:00,1.0
75350,2018-01-04 20:00:00,0.5
75350,2018-01-04 21:00:00,0.25
75350,2018-01-04 22:00:00,0.25
75350,2018-01-04 23:00:00,1.0
75351,2018-01-04 19:00:00,1.0
75351,2018-01-04 20:00:00,0.5
75351,2018-01-04 21:00:00,0.25
75351,2018-01-04 22:00:00,0.25
75351,2018-01-04 23:00:00,1.0
75352,2018-01-04 19:00:00,1.0
75352,2018-01-04 20:00:00,0.25
75352,2018-01-04 21:00:00,0.25
75352,2018-01-04 22:00:00,0.25
75352,2018-01-04 23:00:00,1.0
75353,2018-01-04 19:00:00,1.0
75353,2018-01-04 20:00:00,0.25
75353,2018-01-04 21:00:00,0.25
75353,2018-01-04 22:00:00,0.25
75353,2018-01-04 23:00:00,1.0
75355,2018-01-04 19:00:00,1.0
75355,2018-01-04 20:00:00,0.25
75355,2018-01-04 21:00:00,0.25
75355,2018-01-04 22:00:00,0.25
75355,2018-01-04 23:00:00,1.0
75356,2018-01-04 19:00:00,1.0
75356,2018-01-04 20:00:00,0.25
75356,2018-01-04 21:00:00,0.25
75356,2018-01-04 22:00:00,0.25
75356,2018-01-04 23:00:00,1.0
75357,2018-01-04 19:00:00,1.0
75357,2018-01-04 20:00:00,0.25
75357,2018-01-04 21:00:00,0.25
75357,2018-01-04 22:00:00,0.25
75357,2018-01-04 23:00:00,1.0
75358,2018-01-04 19:00:00,1.0
75358,2018-01-04 20:00:00,0.25
75358,2018-01-04 21:00:00,0.25
75358,2018-01-04 22:00:00,0.25
75358,2018-01-04 23:00:00,1.0
75359,2018-01-04 19:00:00,1.0
75359,2018-01-04 20:00:00,0.25
75359,2018-01-04 21:00:00,0.25
75359,2018-01-04 22:00:00,0.25
75359,2018-01-04 23:00:00,1.0
75361,2018-01-04 20:00:00,0.5
75361,2018-01-04 21:00:00,0.5
75361,2018-01-04 22:00:00,0.5
75361,2018-01-04 23:00:00,1.0
75362,2018-01-04 20:00:00,0.5
75362,2018-01-04 21:00:00,0.5
75362,2018-01-04 22:00:00,0.5
75362,2018-01-04 23:00:00,1.0
75363,2018-01-04 20:00:00,0.5
75363,2018-01-04 21:00:00,0.25
75363,2018-01-04 22:00:00,0.5
75363,2018-01-04 23:00:00,1.0
75364,2018-01-04 20:00:00,0.75
75364,2018-01-04 21:00:00,0.5
75364,2018-01-04 22:00:00,0.25
75364,2018-01-04 23:00:00,1.0
75365,2018-01-04 20:00:00,0.75
75365,2018-01-04 21:00:00,0.5
75365,2018-01-04 22:00:00,0.25
75365,2018-01-04 23:00:00,1.0
75366,2018-01-04 20:00:00,0.25
75366,2018-01-04 21:00:00,0.25
75366,2018-01-04 22:00:00,0.25
75366,2018-01-04 23:00:00,1.0
75367,2018-01-04 20:00:00,0.75
75367,2018-01-04 21:00:00,0.5
75367,2018-01-04 22:00:00,0.25
75367,2018-01-04 23:00:00,1.0
75368,2018-01-04 20:00:00,0.75
75368,2018-01-04 21:00:00,0.5
75368,2018-01-04 22:00:00,0.25
75368,2018-01-04 23:00:00,1.0
75369,2018-01-04 20:00:00,0.5
75369,2018-01-04 21:00:00,0.25
75369,2018-01-04 22:00:00,0.25
75369,2018-01-04 23:00:00,1.0
75370,2018-01-04 20:00:00,0.75
75370,2018-01-04 21:00:00,0.5
75370,2018-01-04 22:00:00,0.25
75370,2018-01-04 23:00:00,1.0
75371,2018-01-04 19:00:00,1.0
75371,2018-01-04 20:00:00,0.25
75371,2018-01-04 21:00:00,0.25
75371,2018-01-04 22:00:00,0.25
75371,2018-01-04 23:00:00,1.0
75372,2018-01-04 19:00:00,1.0
75372,2018-01-04 20:00:00,0.25
75372,2018-01-04 21:00:00,0.25
75372,2018-01-04 22:00:00,0.25
75372,2018-01-04 23:00:00,1.0
75373,2018-01-04 19:00:00,1.0
75373,2018-01-04 20:00:00,0.25
75373,2018-01-04 21:00:00,0.25
75373,2018-01-04 22:00:00,0.25
75373,2018-01-04 23:00:00,1.0
75374,2018-01-04 19:00:00,1.0
75374,2018-01-04 20:00:00,0.25
75374,2018-01-04 21:00:00,0.25
75374,2018-01-04 22:00:00,0.25
75374,2018-01-04 23:00:00,1.0
75375,2018-01-04 19:00:00,1.0
75375,2018-01-04 20:00:00,0.25
75375,2018-01-04 21:00:00,0.5
75375,2018-01-04 22:00:00,0.25
75375,2018-01-04 23:00:00,1.0
75376,2018-01-04 19:00:00,1.0
75376,2018-01-04 20:00:00,0.25
75376,2018-01-04 21:00:00,0.5
75376,2018-01-04 22:00:00,0.25
75376,2018-01-04 23:00:00,1.0
75377,2018-01-04 19:00:00,1.0
75377,2018-01-04 20:00:00,0.75
75377,2018-01-04 21:00:00,1.0
75377,2018-01-04 22:00:00,1.0
75377,2018-01-04 23:00:00,1.0
75378,2018-01-04 19:00:00,1.0
75378,2018-01-04 20:00:00,0.75
75378,2018-01-04 21:00:00,1.0
75378,2018-01-04 22:00:00,1.0
75378,2018-01-04 23:00:00,1.0
75379,2018-01-04 19:00:00,1.0
75379,2018-01-04 20:00:00,0.5
75379,2018-01-04 21:00:00,0.5
75379,2018-01-04 22:00:00,0.75
75379,2018-01-04 23:00:00,1.0
75380,2018-01-04 19:00:00,1.0
75380,2018-01-04 20:00:00,0.25
75380,2018-01-04 21:00:00,0.5
75380,2018-01-04 22:00:00,0.75
75380,2018-01-04 23:00:00,1.0
75381,2018-01-04 19:00:00,0.0
75381,2018-01-04 20:00:00,0.0
75381,2018-01-04 21:00:00,0.0
75381,2018-01-04 22:00:00,0.0
75381,2018-01-04 23:00:00,0.0
75382,2018-01-04 19:00:00,0.0
75382,2018-01-04 20:00:00,0.0
75382,2018-01-04 21:00:00,0.0
75382,2018-01-04 22:00:00,0.0
75382,2018-01-04 23:00:00,0.0
75383,2018-01-04 19:00:00,0.0
75383,2018-01-04 20:00:00,0.0
75383,2018-01-04 21:00:00,0.0
75383,2018-01-04 22:00:00,0.0
75383,2018-01-04 23:00:00,0.0
75384,2018-01-04 19:00:00,1.0
75384,2018-01-04 20:00:00,1.0
75384,2018-01-04 21:00:00,0.5
75384,2018-01-04 22:00:00,0.5
75384,2018-01-04 23:00:00,1.0
75385,2018-01-04 19:00:00,1.0
75385,2018-01-04 20:00:00,0.75
75385,2018-01-04 21:00:00,0.25
75385,2018-01-04 22:00:00,0.5
75385,2018-01-04 23:00:00,1.0
75386,2018-01-04 19:00:00,1.0
75386,2018-01-04 20:00:00,1.0
75386,2018-01-04 21:00:00,0.5
75386,2018-01-04 22:00:00,0.75
75386,2018-01-04 23:00:00,1.0
75387,2018-01-04 19:00:00,1.0
75387,2018-01-04 20:00:00,0.5
75387,2018-01-04 21:00:00,0.5
75387,2018-01-04 22:00:00,0.75
75387,2018-01-04 23:00:00,1.0
75389,2018-01-04 19:00:00,1.0
75389,2018-01-04 20:00:00,0.5
75389,2018-01-04 21:00:00,0.5
75389,2018-01-04 22:00:00,0.75
75389,2018-01-04 23:00:00,1.0
75391,2018-01-04 19:00:00,1.0
75391,2018-01-04 20:00:00,0.5
75391,2018-01-04 21:00:00,0.25
75391,2018-01-04 22:00:00,0.75
75391,2018-01-04 23:00:00,1.0
75392,2018-01-04 19:00:00,1.0
75392,2018-01-04 20:00:00,0.5
75392,2018-01-04 21:00:00,0.25
75392,2018-01-04 22:00:00,0.75
75392,2018-01-04 23:00:00,1.0
75393,2018-01-04 19:00:00,1.0
75393,2018-01-04 20:00:00,0.25
75393,2018-01-04 21:00:00,0.25
75393,2018-01-04 22:00:00,0.5
75393,2018-01-04 23:00:00,1.0
75394,2018-01-04 19:00:00,1.0
75394,2018-01-04 20:00:00,0.25
75394,2018-01-04 21:00:00,0.5
75394,2018-01-04 22:00:00,0.25
75394,2018-01-04 23:00:00,1.0
75395,2018-01-04 19:00:00,1.0
75395,2018-01-04 20:00:00,0.25
75395,2018-01-04 21:00:00,0.5
75395,2018-01-04 22:00:00,0.25
75395,2018-01-04 23:00:00,1.0
75396,2018-01-04 19:00:00,1.0
75396,2018-01-04 20:00:00,0.25
75396,2018-01-04 21:00:00,0.25
75396,2018-01-04 22:00:00,0.25
75396,2018-01-04 23:00:00,1.0
75397,2018-01-04 19:00:00,1.0
75397,2018-01-04 20:00:00,0.25
75397,2018-01-04 21:00:00,0.25
75397,2018-01-04 22:00:00,0.25
75397,2018-01-04 23:00:00,1.0
75398,2018-01-04 19:00:00,1.0
75398,2018-01-04 20:00:00,0.25
75398,2018-01-04 21:00:00,0.25
75398,2018-01-04 22:00:00,0.25
75398,2018-01-04 23:00:00,1.0
75399,2018-01-04 19:00:00,1.0
75399,2018-01-04 20:00:00,0.25
75399,2018-01-04 21:00:00,0.25
75399,2018-01-04 22:00:00,0.25
75399,2018-01-04 23:00:00,1.0
75400,2018-01-04 19:00:00,1.0
75400,2018-01-04 20:00:00,0.25
75400,2018-01-04 21:00:00,0.25
75400,2018-01-04 22:00:00,0.25
75400,2018-01-04 23:00:00,1.0
75401,2018-01-04 19:00:00,1.0
75401,2018-01-04 20:00:00,0.25
75401,2018-01-04 21:00:00,0.25
75401,2018-01-04 22:00:00,0.25
75401,2018-01-04 23:00:00,1.0
75402,2018-01-04 19:00:00,1.0
75402,2018-01-04 20:00:00,0.25
75402,2018-01-04 21:00:00,0.25
75402,2018-01-04 22:00:00,0.25
75402,2018-01-04 23:00:00,1.0
75403,2018-01-04 19:00:00,1.0
75403,2018-01-04 20:00:00,0.5
75403,2018-01-04 21:00:00,0.25
75403,2018-01-04 22:00:00,0.25
75403,2018-01-04 23:00:00,1.0
75404,2018-01-04 19:00:00,1.0
75404,2018-01-04 20:00:00,0.5
75404,2018-01-04 21:00:00,0.25
75404,2018-01-04 22:00:00,0.25
75404,2018-01-04 23:00:00,1.0
75405,2018-01-04 19:00:00,1.0
75405,2018-01-04 20:00:00,0.25
75405,2018-01-04 21:00:00,0.25
75405,2018-01-04 22:00:00,0.25
75405,2018-01-04 23:00:00,1.0
75406,2018-01-04 19:00:00,1.0
75406,2018-01-04 20:00:00,0.25
75406,2018-01-04 21:00:00,0.25
75406,2018-01-04 22:00:00,0.25
75406,2018-01-04 23:00:00,1.0
75407,2018-01-04 19:00:00,1.0
75407,2018-01-04 20:00:00,0.25
75407,2018-01-04 21:00:00,0.25
75407,2018-01-04 22:00:00,0.5
75407,2018-01-04 23:00:00,1.0
75408,2018-01-04 19:00:00,1.0
75408,2018-01-04 20:00:00,0.25
75408,2018-01-04 21:00:00,0.25
75408,2018-01-04 22:00:00,0.25
75408,2018-01-04 23:00:00,1.0
75409,2018-01-04 19:00:00,1.0
75409,2018-01-04 20:00:00,0.25
75409,2018-01-04 21:00:00,0.25
75409,2018-01-04 22:00:00,0.25
75409,2018-01-04 23:00:00,1.0
75410,2018-01-04 19:00:00,1.0
75410,2018-01-04 20:00:00,0.25
75410,2018-01-04 21:00:00,0.25
75410,2018-01-04 22:00:00,0.25
75410,2018-01-04 23:00:00,1.0
75411,2018-01-04 19:00:00,1.0
75411,2018-01-04 20:00:00,0.5
75411,2018-01-04 21:00:00,0.25
75411,2018-01-04 22:00:00,0.25
75411,2018-01-04 23:00:00,1.0
75412,2018-01-04 19:00:00,1.0
75412,2018-01-04 20:00:00,0.25
75412,2018-01-04 21:00:00,0.25
75412,2018-01-04 22:00:00,0.5
75412,2018-01-04 23:00:00,1.0
75413,2018-01-04 19:00:00,1.0
75413,2018-01-04 20:00:00,0.25
75413,2018-01-04 21:00:00,0.25
75413,2018-01-04 22:00:00,0.75
75413,2018-01-04 23:00:00,1.0
75414,2018-01-04 19:00:00,1.0
75414,2018-01-04 20:00:00,0.25
75414,2018-01-04 21:00:00,0.25
75414,2018-01-04 22:00:00,0.75
75414,2018-01-04 23:00:00,1.0
75415,2018-01-04 19:00:00,1.0
75415,2018-01-04 20:00:00,0.25
75415,2018-01-04 21:00:00,0.25
75415,2018-01-04 22:00:00,0.75
75415,2018-01-04 23:00:00,1.0
75416,2018-01-04 19:00:00,1.0
75416,2018-01-04 20:00:00,0.25
75416,2018-01-04 21:00:00,0.5
75416,2018-01-04 22:00:00,0.75
75416,2018-01-04 23:00:00,1.0
75417,2018-01-04 19:00:00,1.0
75417,2018-01-04 20:00:00,0.25
75417,2018-01-04 21:00:00,0.25
75417,2018-01-04 22:00:00,0.75
75417,2018-01-04 23:00:00,1.0
75418,2018-01-04 19:00:00,1.0
75418,2018-01-04 20:00:00,0.5
75418,2018-01-04 21:00:00,0.75
75418,2018-01-04 22:00:00,0.75
75418,2018-01-04 23:00:00,1.0
75419,2018-01-04 19:00:00,1.0
75419,2018-01-04 20:00:00,0.5
75419,2018-01-04 21:00:00,0.75
75419,2018-01-04 22:00:00,0.75
75419,2018-01-04 23:00:00,1.0
75420,2018-01-04 19:00:00,1.0
75420,2018-01-04 20:00:00,0.25
75420,2018-01-04 21:00:00,0.75
